,cluster,file_path
7117,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/C/TRFYCAA12903CA9E72.h5
7118,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/C/TRFYCZV128F14A8CE4.h5
7119,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/F/TRFYFMD128F92D4A39.h5
7120,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/F/TRFYFUC128F424D500.h5
7121,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/G/TRFYGIC12903CB7303.h5
7122,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/G/TRFYGIW128F42861F4.h5
7123,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/G/TRFYGIZ128F428A42E.h5
7124,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/G/TRFYGPG128F421508C.h5
7125,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/G/TRFYGQY128F426A3DC.h5
7126,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/G/TRFYGYJ128F4253278.h5
7127,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/H/TRFYHMQ12903CB267A.h5
7128,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/H/TRFYHTV128F42865F2.h5
7129,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/I/TRFYIOC12903CCBCF1.h5
7130,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/I/TRFYIQW128E0793806.h5
7131,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/I/TRFYIXR128F42B9545.h5
7132,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/J/TRFYJAP128F428AC37.h5
7133,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/J/TRFYJEQ128F427C8D5.h5
7134,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/J/TRFYJLC128F4213AB7.h5
7135,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/K/TRFYKVQ12903CA6722.h5
7136,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/L/TRFYLRG128F92C92AF.h5
7137,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/N/TRFYNBB128F92CBB06.h5
7138,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/N/TRFYNCH128F9321315.h5
7139,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/N/TRFYNEH128F4289A7C.h5
7140,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/O/TRFYOIE128F93207CB.h5
7141,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/O/TRFYOUG128F9306426.h5
7142,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/P/TRFYPBU128F42509CC.h5
7143,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/Q/TRFYQET128F4284BCE.h5
7144,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/Q/TRFYQYY128F4246E70.h5
7145,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/R/TRFYRGE128F422B6B3.h5
7146,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/R/TRFYRGP128F9336867.h5
7147,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/R/TRFYRSS128F147B852.h5
7148,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/R/TRFYRYH12903CDA1A9.h5
7149,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/S/TRFYSBH12903CD7B78.h5
7150,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/S/TRFYSTQ12903CF0A6D.h5
7151,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/S/TRFYSXB128E078A74E.h5
7152,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/T/TRFYTIS128F92C4621.h5
7153,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/U/TRFYUAG128F4287ADB.h5
7154,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/U/TRFYUEZ128F9310CD4.h5
7155,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/U/TRFYUHQ128F4298BFA.h5
7156,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/U/TRFYUKH128F42B0BDA.h5
7157,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/V/TRFYVDV128F427FFF2.h5
7158,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/V/TRFYVIE128F148C86E.h5
7159,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/W/TRFYWCJ128F4285AA1.h5
7160,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/W/TRFYWFE12903CE804C.h5
7161,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/W/TRFYWSE12903CBCCD2.h5
7162,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/X/TRFYXVG128F147B45D.h5
7163,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Y/Y/TRFYYLA128F931269A.h5
7164,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/B/TRFZBAG128F424DF69.h5
7165,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/C/TRFZCDQ12903CAA721.h5
7166,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/C/TRFZCME128F147EEA1.h5
7167,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/C/TRFZCUH128F9341853.h5
7168,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/D/TRFZDAB128F428CAA5.h5
7169,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/D/TRFZDAI128F932389B.h5
7170,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/D/TRFZDIG128E07996B1.h5
7171,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/D/TRFZDNI128F93176B8.h5
7172,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/D/TRFZDZA128F932E353.h5
7173,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/E/TRFZEQE12903CADE93.h5
7174,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/E/TRFZEVB128F425F1DB.h5
7175,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/F/TRFZFIZ128F92E0F53.h5
7176,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/F/TRFZFLZ128F92F1E5B.h5
7177,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/H/TRFZHAY128F9329AF8.h5
7178,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/H/TRFZHFI128F42259BD.h5
7179,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/I/TRFZIUH128F9336AAE.h5
7180,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/J/TRFZJCC12903CAF737.h5
7181,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/J/TRFZJJU128E0784DCE.h5
7182,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/J/TRFZJOZ128F4263BE3.h5
7183,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/K/TRFZKGD128F92FCB53.h5
7184,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/K/TRFZKIT128F932FE9F.h5
7185,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/L/TRFZLJP12903CC1CC1.h5
7186,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/L/TRFZLTR12903CDA40F.h5
7187,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/M/TRFZMNE128F426D9AE.h5
7188,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/N/TRFZNJO128F42759D9.h5
7189,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/N/TRFZNKI128EF33FBF7.h5
7190,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/N/TRFZNST128F4243635.h5
7191,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/N/TRFZNYG128F92D12DC.h5
7192,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/O/TRFZOBI128E07828E9.h5
7193,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/O/TRFZOWE128F424E704.h5
7194,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/O/TRFZOZQ128F427424A.h5
7195,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/P/TRFZPQA12903D0A650.h5
7196,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/P/TRFZPTI128F92F1E62.h5
7197,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/Q/TRFZQIW128F93363FC.h5
7198,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/Q/TRFZQVN12903CA1F21.h5
7199,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/Q/TRFZQXL128F930924A.h5
7200,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/S/TRFZSCZ128F424599A.h5
7201,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/S/TRFZSFA128F148BF62.h5
7202,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/S/TRFZSLP128F92F3C2F.h5
7203,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/S/TRFZSPC12903CD34D8.h5
7204,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/T/TRFZTNH128F9306D2D.h5
7205,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/T/TRFZTWP128F933874C.h5
7206,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/U/TRFZUAL128F4264D54.h5
7207,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/U/TRFZUOV128F4230B43.h5
7208,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/U/TRFZUQI128F147EE0C.h5
7209,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/W/TRFZWND128F92F84EF.h5
7210,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/X/TRFZXLG128E0793469.h5
7211,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/Y/TRFZYYH128E07927A3.h5
7212,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/Z/TRFZZSM128E078F247.h5
7213,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/Z/TRFZZXF128F92EF279.h5
7214,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/F/Z/Z/TRFZZZX128F429FD83.h5
7215,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/A/TRGAAHM12903CA2AE5.h5
7216,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/B/TRGABKP128E078FBB7.h5
7217,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/B/TRGABOH128F14A46D8.h5
7218,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/B/TRGABQS128F9335C23.h5
7219,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/D/TRGADVZ128F934AECA.h5
7220,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/D/TRGADYJ128F92FF609.h5
7221,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/E/TRGAESC128F14A8CD7.h5
7222,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/F/TRGAFFG128F42A1F27.h5
7223,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/G/TRGAGFY12903CB5416.h5
7224,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/G/TRGAGIO128F9354784.h5
7225,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/G/TRGAGTH12903C994AE.h5
7226,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/H/TRGAHBS128F428B693.h5
7227,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/I/TRGAIAD12903CDE081.h5
7228,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/I/TRGAIJA128F93299DC.h5
7229,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/I/TRGAIJD128F145D249.h5
7230,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/I/TRGAIND128EF3414C4.h5
7231,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/J/TRGAJQV128F92F2808.h5
7232,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/J/TRGAJXT128F147848E.h5
7233,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/K/TRGAKAJ128F422247A.h5
7234,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/K/TRGAKAX128F42AA7B5.h5
7235,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/K/TRGAKYM128F9306405.h5
7236,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/L/TRGALGM128F424DDE7.h5
7237,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/M/TRGAMTF128F92DFBF2.h5
7238,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/N/TRGANEI128F4248ADB.h5
7239,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/N/TRGANWZ128F4289F54.h5
7240,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/N/TRGANXD128F92EE300.h5
7241,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/O/TRGAOLV128E0789D40.h5
7242,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/P/TRGAPGO128F423AFD2.h5
7243,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/P/TRGAPHF128F9334C20.h5
7244,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/P/TRGAPJY128F930D635.h5
7245,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/P/TRGAPOC128F1488FDB.h5
7246,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/P/TRGAPWI128F933BD74.h5
7247,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/R/TRGARMG128F93225D8.h5
7248,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/R/TRGARZT12903CE790C.h5
7249,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/S/TRGASFO128F1488C7E.h5
7250,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/S/TRGASIV128F429230D.h5
7251,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/T/TRGATTW12903CA7804.h5
7252,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/U/TRGAUJI128F4239FE8.h5
7253,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/V/TRGAVCJ128F92E968C.h5
7254,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/V/TRGAVOY128F425E26D.h5
7255,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/V/TRGAVTO12903CF4801.h5
7256,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/W/TRGAWBV128F9313257.h5
7257,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/X/TRGAXAJ128F92DC403.h5
7258,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/X/TRGAXAK128E0784FC4.h5
7259,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/Z/TRGAZBF12903CA904C.h5
7260,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/A/Z/TRGAZWG12903CC55E0.h5
7261,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/A/TRGBAGO128F1455B26.h5
7262,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/B/TRGBBSM128F429167F.h5
7263,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/B/TRGBBWZ128F933BD53.h5
7264,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/C/TRGBCGF12903CC1153.h5
7265,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/C/TRGBCNC128EF35BE84.h5
7266,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/D/TRGBDDC12903CC2F2F.h5
7267,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/D/TRGBDDL128F427AEE6.h5
7268,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/D/TRGBDJM12903CDB1C4.h5
7269,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/D/TRGBDVQ128F930A38C.h5
7270,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/E/TRGBEAY128F147BE25.h5
7271,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/F/TRGBFCA128F423FC5D.h5
7272,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/F/TRGBFTF128F1475953.h5
7273,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/G/TRGBGRP128F4263750.h5
7274,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/G/TRGBGVQ128F92CEAA2.h5
7275,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/H/TRGBHEO128E0784434.h5
7276,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/I/TRGBIJU128F427420F.h5
7277,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/I/TRGBIQD128F4232687.h5
7278,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/J/TRGBJET128F4281947.h5
7279,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/J/TRGBJKO12903CF1C4D.h5
7280,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/J/TRGBJQD128F427C575.h5
7281,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/K/TRGBKFD128F4290F8A.h5
7282,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/K/TRGBKYA128F9325ECD.h5
7283,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/K/TRGBKYW128F93400C2.h5
7284,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/M/TRGBMLP128F424ACAF.h5
7285,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/M/TRGBMVU128F92EEB69.h5
7286,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/N/TRGBNBN128F9303FE3.h5
7287,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/N/TRGBNLX12903CCE1A5.h5
7288,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/N/TRGBNWE128F4251682.h5
7289,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/O/TRGBOCB128F92C5AFC.h5
7290,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/O/TRGBOOA128F4255F9E.h5
7291,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/P/TRGBPBY128E0781677.h5
7292,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/P/TRGBPIQ128F423CAF4.h5
7293,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/P/TRGBPUA128E07895FE.h5
7294,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/Q/TRGBQGD128F932D684.h5
7295,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/R/TRGBRTG128F92C6FFE.h5
7296,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/S/TRGBSRZ128F9306EA9.h5
7297,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/S/TRGBSXT128F92D2BAF.h5
7298,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/T/TRGBTIM128F427FFF0.h5
7299,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/T/TRGBTRN128F92E26B3.h5
7300,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/W/TRGBWIA12903CB5071.h5
7301,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/W/TRGBWJL128F9332B52.h5
7302,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/W/TRGBWTK128F42921DA.h5
7303,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/Y/TRGBYAK128F42AE80C.h5
7304,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/Y/TRGBYYH128F4272357.h5
7305,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/B/Z/TRGBZFK128F42962FC.h5
7306,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/A/TRGCACW128F4289734.h5
7307,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/B/TRGCBFD128F425CC2E.h5
7308,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/B/TRGCBHN128F9344CD4.h5
7309,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/B/TRGCBUN128EF3675A8.h5
7310,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/B/TRGCBVU128F42A9275.h5
7311,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/B/TRGCBWB128F4295813.h5
7312,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/C/TRGCCPU128F429AC76.h5
7313,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/C/TRGCCYB128F429833F.h5
7314,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/D/TRGCDOB128F9312521.h5
7315,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/E/TRGCEHE128F427CA12.h5
7316,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/E/TRGCENU128F932B739.h5
7317,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/E/TRGCEOI128F9300E64.h5
7318,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/F/TRGCFMF128F14557F4.h5
7319,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/F/TRGCFXA128E0789B33.h5
7320,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/G/TRGCGEU128F148A282.h5
7321,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/G/TRGCGGO128F146E659.h5
7322,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/G/TRGCGRQ128F93232FD.h5
7323,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/G/TRGCGYG128F145BCC7.h5
7324,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/H/TRGCHLH12903CB7352.h5
7325,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/H/TRGCHMJ128F9306593.h5
7326,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/H/TRGCHZD12903CEC6E2.h5
7327,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/I/TRGCIRN128F422EFEC.h5
7328,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/J/TRGCJKP128F4280D03.h5
7329,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/J/TRGCJPL12903CACCB0.h5
7330,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/J/TRGCJVM128E0780E48.h5
7331,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/L/TRGCLAL128F932FC27.h5
7332,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/L/TRGCLMI128F931C116.h5
7333,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/L/TRGCLOQ128F14697DB.h5
7334,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/L/TRGCLRA128F429C32E.h5
7335,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/M/TRGCMRG12903CC4DFF.h5
7336,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/M/TRGCMVF128F423C6AB.h5
7337,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/N/TRGCNBN12903CEAD7E.h5
7338,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/N/TRGCNGP12903CFA2BA.h5
7339,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/N/TRGCNWD128F428568C.h5
7340,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/N/TRGCNZC128F14A0C1A.h5
7341,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/O/TRGCOBF128F93009B0.h5
7342,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/O/TRGCOEZ12903CE889E.h5
7343,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/O/TRGCOPY128F93165F0.h5
7344,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/O/TRGCOQZ128F429102A.h5
7345,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/O/TRGCOYC128F427AEBB.h5
7346,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/O/TRGCOYJ128F429B188.h5
7347,3.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/P/TRGCPZY128F92FC3B2.h5
7348,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/Q/TRGCQEH128F4257954.h5
7349,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/Q/TRGCQOO128F930D44F.h5
7350,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/Q/TRGCQQK128F422FC6F.h5
7351,0.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/R/TRGCRAH128F4238C12.h5
7352,2.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/R/TRGCRZM128F1490502.h5
7353,1.0,/Users/shiluyuan/Downloads/bigdataproject/musicdata/G/C/S/TRGCSEW12903D0D300.h5
